Barcode	Count	Location
P10	489	results/trezende/RC1/RC1/split1/split2/RC1E12P10.fasta
P11	635	results/trezende/RC1/RC1/split1/split2/RC1E12P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1E12P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1E12P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1E12P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1E12P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1E12P16.fasta
unmatched	49	results/trezende/RC1/RC1/split1/split2/RC1E12unmatched.fasta
total	1682
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1F01P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1F01P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1F01P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1F01P04.fasta
P05	86	results/trezende/RC1/RC1/split1/split2/RC1F01P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1F01P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1F01P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1F01P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1F01P09.fasta
P10	1562	results/trezende/RC1/RC1/split1/split2/RC1F01P10.fasta
P11	339	results/trezende/RC1/RC1/split1/split2/RC1F01P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1F01P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1F01P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1F01P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1F01P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1F01P16.fasta
unmatched	23	results/trezende/RC1/RC1/split1/split2/RC1F01unmatched.fasta
total	2010
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1F02P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1F02P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1F02P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1F02P04.fasta
P05	1	results/trezende/RC1/RC1/split1/split2/RC1F02P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1F02P06.fasta
P07	95	results/trezende/RC1/RC1/split1/split2/RC1F02P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1F02P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1F02P09.fasta
P10	510	results/trezende/RC1/RC1/split1/split2/RC1F02P10.fasta
P11	309	results/trezende/RC1/RC1/split1/split2/RC1F02P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1F02P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1F02P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1F02P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1F02P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1F02P16.fasta
unmatched	66	results/trezende/RC1/RC1/split1/split2/RC1F02unmatched.fasta
total	981
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1F03P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1F03P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1F03P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1F03P04.fasta
P05	0	results/trezende/RC1/RC1/split1/split2/RC1F03P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1F03P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1F03P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1F03P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1F03P09.fasta
P10	895	results/trezende/RC1/RC1/split1/split2/RC1F03P10.fasta
P11	160	results/trezende/RC1/RC1/split1/split2/RC1F03P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1F03P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1F03P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1F03P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1F03P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1F03P16.fasta
unmatched	10	results/trezende/RC1/RC1/split1/split2/RC1F03unmatched.fasta
total	1065
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1F04P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1F04P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1F04P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1F04P04.fasta
P05	4	results/trezende/RC1/RC1/split1/split2/RC1F04P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1F04P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1F04P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1F04P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1F04P09.fasta
P10	795	results/trezende/RC1/RC1/split1/split2/RC1F04P10.fasta
P11	461	results/trezende/RC1/RC1/split1/split2/RC1F04P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1F04P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1F04P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1F04P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1F04P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1F04P16.fasta
unmatched	15	results/trezende/RC1/RC1/split1/split2/RC1F04unmatched.fasta
total	1275
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1F05P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1F05P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1F05P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1F05P04.fasta
P05	1052	results/trezende/RC1/RC1/split1/split2/RC1F05P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1F05P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1F05P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1F05P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1F05P09.fasta
P10	1972	results/trezende/RC1/RC1/split1/split2/RC1F05P10.fasta
P11	441	results/trezende/RC1/RC1/split1/split2/RC1F05P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1F05P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1F05P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1F05P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1F05P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1F05P16.fasta
unmatched	20	results/trezende/RC1/RC1/split1/split2/RC1F05unmatched.fasta
total	3485
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1F06P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1F06P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1F06P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1F06P04.fasta
P05	1750	results/trezende/RC1/RC1/split1/split2/RC1F06P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1F06P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1F06P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1F06P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1F06P09.fasta
P10	1275	results/trezende/RC1/RC1/split1/split2/RC1F06P10.fasta
P11	93	results/trezende/RC1/RC1/split1/split2/RC1F06P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1F06P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1F06P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1F06P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1F06P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1F06P16.fasta
unmatched	26	results/trezende/RC1/RC1/split1/split2/RC1F06unmatched.fasta
total	3144
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1F07P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1F07P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1F07P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1F07P04.fasta
P05	200	results/trezende/RC1/RC1/split1/split2/RC1F07P05.fasta
P06	13	results/trezende/RC1/RC1/split1/split2/RC1F07P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1F07P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1F07P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1F07P09.fasta
P10	1603	results/trezende/RC1/RC1/split1/split2/RC1F07P10.fasta
P11	579	results/trezende/RC1/RC1/split1/split2/RC1F07P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1F07P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1F07P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1F07P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1F07P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1F07P16.fasta
unmatched	25	results/trezende/RC1/RC1/split1/split2/RC1F07unmatched.fasta
total	2420
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1F08P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1F08P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1F08P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1F08P04.fasta
P05	1665	results/trezende/RC1/RC1/split1/split2/RC1F08P05.fasta
P06	69	results/trezende/RC1/RC1/split1/split2/RC1F08P06.fasta
P07	101	results/trezende/RC1/RC1/split1/split2/RC1F08P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1F08P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1F08P09.fasta
P10	1524	results/trezende/RC1/RC1/split1/split2/RC1F08P10.fasta
P11	566	results/trezende/RC1/RC1/split1/split2/RC1F08P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1F08P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1F08P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1F08P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1F08P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1F08P16.fasta
unmatched	85	results/trezende/RC1/RC1/split1/split2/RC1F08unmatched.fasta
total	4010
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1F09P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1F09P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1F09P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1F09P04.fasta
P05	1185	results/trezende/RC1/RC1/split1/split2/RC1F09P05.fasta
P06	1645	results/trezende/RC1/RC1/split1/split2/RC1F09P06.fasta
P07	1522	results/trezende/RC1/RC1/split1/split2/RC1F09P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1F09P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1F09P09.fasta
P10	684	results/trezende/RC1/RC1/split1/split2/RC1F09P10.fasta
P11	1597	results/trezende/RC1/RC1/split1/split2/RC1F09P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1F09P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1F09P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1F09P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1F09P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1F09P16.fasta
unmatched	71	results/trezende/RC1/RC1/split1/split2/RC1F09unmatched.fasta
total	6704
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1F10P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1F10P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1F10P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1F10P04.fasta
P05	1888	results/trezende/RC1/RC1/split1/split2/RC1F10P05.fasta
P06	90	results/trezende/RC1/RC1/split1/split2/RC1F10P06.fasta
P07	9	results/trezende/RC1/RC1/split1/split2/RC1F10P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1F10P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1F10P09.fasta
P10	2898	results/trezende/RC1/RC1/split1/split2/RC1F10P10.fasta
P11	713	results/trezende/RC1/RC1/split1/split2/RC1F10P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1F10P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1F10P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1F10P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1F10P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1F10P16.fasta
unmatched	117	results/trezende/RC1/RC1/split1/split2/RC1F10unmatched.fasta
total	5715
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1F11P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1F11P02.fasta
P03	1	results/trezende/RC1/RC1/split1/split2/RC1F11P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1F11P04.fasta
P05	1461	results/trezende/RC1/RC1/split1/split2/RC1F11P05.fasta
P06	55	results/trezende/RC1/RC1/split1/split2/RC1F11P06.fasta
P07	464	results/trezende/RC1/RC1/split1/split2/RC1F11P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1F11P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1F11P09.fasta
P10	1479	results/trezende/RC1/RC1/split1/split2/RC1F11P10.fasta
P11	339	results/trezende/RC1/RC1/split1/split2/RC1F11P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1F11P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1F11P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1F11P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1F11P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1F11P16.fasta
unmatched	44	results/trezende/RC1/RC1/split1/split2/RC1F11unmatched.fasta
total	3843
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1F12P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1F12P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1F12P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1F12P04.fasta
P05	1853	results/trezende/RC1/RC1/split1/split2/RC1F12P05.fasta
P06	265	results/trezende/RC1/RC1/split1/split2/RC1F12P06.fasta
P07	13	results/trezende/RC1/RC1/split1/split2/RC1F12P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1F12P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1F12P09.fasta
P10	1383	results/trezende/RC1/RC1/split1/split2/RC1F12P10.fasta
P11	493	results/trezende/RC1/RC1/split1/split2/RC1F12P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1F12P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1F12P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1F12P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1F12P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1F12P16.fasta
unmatched	86	results/trezende/RC1/RC1/split1/split2/RC1F12unmatched.fasta
total	4093
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1G01P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1G01P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1G01P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1G01P04.fasta
P05	1639	results/trezende/RC1/RC1/split1/split2/RC1G01P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1G01P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1G01P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1G01P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1G01P09.fasta
P10	573	results/trezende/RC1/RC1/split1/split2/RC1G01P10.fasta
P11	400	results/trezende/RC1/RC1/split1/split2/RC1G01P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1G01P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1G01P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1G01P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1G01P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1G01P16.fasta
unmatched	53	results/trezende/RC1/RC1/split1/split2/RC1G01unmatched.fasta
total	2665
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1G02P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1G02P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1G02P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1G02P04.fasta
P05	635	results/trezende/RC1/RC1/split1/split2/RC1G02P05.fasta
P06	1724	results/trezende/RC1/RC1/split1/split2/RC1G02P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1G02P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1G02P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1G02P09.fasta
P10	532	results/trezende/RC1/RC1/split1/split2/RC1G02P10.fasta
P11	435	results/trezende/RC1/RC1/split1/split2/RC1G02P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1G02P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1G02P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1G02P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1G02P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1G02P16.fasta
unmatched	31	results/trezende/RC1/RC1/split1/split2/RC1G02unmatched.fasta
total	3357
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1G03P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1G03P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1G03P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1G03P04.fasta
P05	152	results/trezende/RC1/RC1/split1/split2/RC1G03P05.fasta
P06	1824	results/trezende/RC1/RC1/split1/split2/RC1G03P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1G03P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1G03P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1G03P09.fasta
P10	860	results/trezende/RC1/RC1/split1/split2/RC1G03P10.fasta
P11	471	results/trezende/RC1/RC1/split1/split2/RC1G03P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1G03P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1G03P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1G03P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1G03P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1G03P16.fasta
unmatched	29	results/trezende/RC1/RC1/split1/split2/RC1G03unmatched.fasta
total	3336
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1G04P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1G04P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1G04P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1G04P04.fasta
P05	42	results/trezende/RC1/RC1/split1/split2/RC1G04P05.fasta
P06	1716	results/trezende/RC1/RC1/split1/split2/RC1G04P06.fasta
P07	4	results/trezende/RC1/RC1/split1/split2/RC1G04P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1G04P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1G04P09.fasta
P10	1595	results/trezende/RC1/RC1/split1/split2/RC1G04P10.fasta
P11	256	results/trezende/RC1/RC1/split1/split2/RC1G04P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1G04P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1G04P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1G04P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1G04P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1G04P16.fasta
unmatched	39	results/trezende/RC1/RC1/split1/split2/RC1G04unmatched.fasta
total	3652
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1G05P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1G05P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1G05P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1G05P04.fasta
P05	1763	results/trezende/RC1/RC1/split1/split2/RC1G05P05.fasta
P06	1887	results/trezende/RC1/RC1/split1/split2/RC1G05P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1G05P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1G05P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1G05P09.fasta
P10	789	results/trezende/RC1/RC1/split1/split2/RC1G05P10.fasta
P11	446	results/trezende/RC1/RC1/split1/split2/RC1G05P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1G05P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1G05P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1G05P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1G05P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1G05P16.fasta
unmatched	42	results/trezende/RC1/RC1/split1/split2/RC1G05unmatched.fasta
total	4927
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1G06P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1G06P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1G06P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1G06P04.fasta
P05	730	results/trezende/RC1/RC1/split1/split2/RC1G06P05.fasta
P06	2009	results/trezende/RC1/RC1/split1/split2/RC1G06P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1G06P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1G06P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1G06P09.fasta
P10	922	results/trezende/RC1/RC1/split1/split2/RC1G06P10.fasta
P11	364	results/trezende/RC1/RC1/split1/split2/RC1G06P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1G06P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1G06P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1G06P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1G06P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1G06P16.fasta
unmatched	58	results/trezende/RC1/RC1/split1/split2/RC1G06unmatched.fasta
total	4083
Barcode	Count	Location
P01	1	results/trezende/RC1/RC1/split1/split2/RC1G07P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1G07P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1G07P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1G07P04.fasta
P05	133	results/trezende/RC1/RC1/split1/split2/RC1G07P05.fasta
P06	1521	results/trezende/RC1/RC1/split1/split2/RC1G07P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1G07P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1G07P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1G07P09.fasta
P10	903	results/trezende/RC1/RC1/split1/split2/RC1G07P10.fasta
P11	400	results/trezende/RC1/RC1/split1/split2/RC1G07P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1G07P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1G07P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1G07P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1G07P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1G07P16.fasta
unmatched	26	results/trezende/RC1/RC1/split1/split2/RC1G07unmatched.fasta
total	2984
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1G08P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1G08P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1G08P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1G08P04.fasta
P05	1345	results/trezende/RC1/RC1/split1/split2/RC1G08P05.fasta
P06	1650	results/trezende/RC1/RC1/split1/split2/RC1G08P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1G08P07.fasta
P08	2	results/trezende/RC1/RC1/split1/split2/RC1G08P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1G08P09.fasta
P10	24	results/trezende/RC1/RC1/split1/split2/RC1G08P10.fasta
P11	255	results/trezende/RC1/RC1/split1/split2/RC1G08P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1G08P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1G08P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1G08P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1G08P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1G08P16.fasta
unmatched	43	results/trezende/RC1/RC1/split1/split2/RC1G08unmatched.fasta
total	3319
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1G09P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1G09P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1G09P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1G09P04.fasta
P05	138	results/trezende/RC1/RC1/split1/split2/RC1G09P05.fasta
P06	1809	results/trezende/RC1/RC1/split1/split2/RC1G09P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1G09P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1G09P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1G09P09.fasta
P10	1597	results/trezende/RC1/RC1/split1/split2/RC1G09P10.fasta
P11	414	results/trezende/RC1/RC1/split1/split2/RC1G09P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1G09P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1G09P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1G09P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1G09P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1G09P16.fasta
unmatched	45	results/trezende/RC1/RC1/split1/split2/RC1G09unmatched.fasta
total	4003
Barcode	Count	Location
